gene_ID	DLX4_PTC_baseMean	DLX4_PTC_log2FoldChange	DLX4_PTC_lfcSE	DLX4_PTC_stat	DLX4_PTC_pvalue	DLX4_PTC_padj	DLX4_PTC_n_zeros
ENSG00000236451	0.987	0.977	1.78	0.55	0.583		2
ENSG00000271011	11.4	0.163	0.543	0.301	0.764	1	0
ENSG00000237298	379	-0.186	0.167	-1.11	0.266	1	0
ENSG00000116095	464	0.0435	0.192	0.226	0.821	1	0
ENSG00000174130	3.77	-0.606	1.06	-0.57	0.569		0
ENSG00000204311	17.3	-0.0341	0.464	-0.0734	0.942	1	0
ENSG00000079156	92.5	0.55	0.192	2.86	0.00421	0.73	0
ENSG00000155636	140	-0.00459	0.208	-0.0221	0.982	1	0
ENSG00000197557	66.9	0.0776	0.233	0.333	0.739	1	0
ENSG00000196659	55.8	0.31	0.257	1.2	0.229	1	0
ENSG00000018510	1040	-0.15	0.139	-1.08	0.279	1	0
ENSG00000122507	230	-0.0921	0.124	-0.745	0.456	1	0
ENSG00000213963	62.2	-0.0191	0.256	-0.0745	0.941	1	0
ENSG00000170144	8820	-0.0432	0.0617	-0.701	0.484	1	0
ENSG00000229337	12.2	-0.428	0.549	-0.78	0.435	1	0
ENSG00000099910	222	-0.0359	0.121	-0.297	0.767	1	0
ENSG00000236501	0.915	2.24	2.33	0.962	0.336		3
ENSG00000276966	1510	0.113	0.0819	1.38	0.168	1	0
ENSG00000099957	2.15	-1.4	1.29	-1.08	0.278		2
ENSG00000223379	0.487	0.117	2.91	0.0402	0.968		4
ENSG00000246089	57.1	0.093	0.235	0.395	0.693	1	0
ENSG00000145495	3760	-0.0388	0.0615	-0.631	0.528	1	0
ENSG00000154518	2370	-0.0835	0.0874	-0.956	0.339	1	0
ENSG00000115966	496	-0.098	0.145	-0.676	0.499	1	0
ENSG00000128656	59.7	0.15	0.288	0.519	0.603	1	0
ENSG00000118564	1200	-0.0691	0.0849	-0.813	0.416	1	0
ENSG00000226853	2.49	0.413	1.28	0.324	0.746		1
ENSG00000163328	24.4	-0.0541	0.332	-0.163	0.87	1	0
ENSG00000237877	17.1	-0.263	0.49	-0.536	0.592	1	0
ENSG00000144306	110	0.103	0.188	0.546	0.585	1	0
ENSG00000138433	522	0.13	0.106	1.23	0.22	1	0
ENSG00000214237	0.55	-0.999	2.65	-0.377	0.707		5
ENSG00000217236	0.674	0.509	1.86	0.274	0.784		1
ENSG00000231453	0.419	-1.53	2.94	-0.522	0.602		3
ENSG00000260868	14.2	0.225	0.458	0.491	0.623	1	0
ENSG00000271151	22.7	0.0983	0.378	0.26	0.795	1	0
ENSG00000091436	1410	-0.0528	0.092	-0.574	0.566	1	0
ENSG00000163938	4250	0.0771	0.117	0.657	0.511	1	0
ENSG00000152256	437	0.278	0.175	1.59	0.111	1	0
ENSG00000250903	73.1	0.0658	0.278	0.237	0.813	1	0
ENSG00000288048	1.72	-0.459	1.39	-0.331	0.741		0
ENSG00000232555	0.472	-0.0371	2.68	-0.0139	0.989		4
ENSG00000224984	1.26	0.942	1.57	0.599	0.549		1
ENSG00000115844	15.7	1.26	0.567	2.22	0.0266	1	0
ENSG00000169777	0.437	-1.58	2.91	-0.544	0.587		3
ENSG00000144355	1.14	0.839	1.96	0.428	0.669		3
ENSG00000109536	406	0.136	0.12	1.13	0.259	1	0
ENSG00000172878	65.5	0.279	0.29	0.963	0.335	1	0
ENSG00000077380	1720	-0.0367	0.0744	-0.493	0.622	1	0
ENSG00000071967	299	0.411	0.155	2.65	0.00793	0.886	0
ENSG00000115806	3850	0.0337	0.0996	0.338	0.735	1	0
ENSG00000286115	2.43	4.55	1.55	2.94	0.00331		3
ENSG00000204334	7.08	-0.0147	0.682	-0.0215	0.983	1	0
ENSG00000234350	3.14	-0.168	0.965	-0.174	0.862		0
ENSG00000146457	1950	-0.00517	0.072	-0.0718	0.943	1	0
ENSG00000071909	1.65	0.506	1.31	0.387	0.699		0
ENSG00000144357	3200	-0.0484	0.0899	-0.539	0.59	1	0
ENSG00000138385	2610	-0.105	0.0769	-1.37	0.171	1	0
ENSG00000213160	478	-0.13	0.153	-0.85	0.395	1	0
ENSG00000154479	7.85	-0.42	0.686	-0.612	0.54	1	0
ENSG00000138398	2080	-0.00683	0.0811	-0.0841	0.933	1	0
ENSG00000138399	452	-0.0564	0.107	-0.524	0.6	1	0
ENSG00000163093	36.9	-0.285	0.322	-0.887	0.375	1	0
ENSG00000081479	13000	-0.0574	0.0654	-0.878	0.38	1	0
ENSG00000073734	6.46	-1.08	0.715	-1.51	0.13	1	0
ENSG00000152253	133	-0.0551	0.211	-0.261	0.794	1	0
ENSG00000163072	372	0.134	0.169	0.794	0.427	1	0
ENSG00000227617	1.07	-0.0959	2.1	-0.0456	0.964		3
ENSG00000172292	1300	-0.0902	0.0912	-0.989	0.322	1	0
ENSG00000198648	39.9	0.517	0.341	1.52	0.129	1	0
ENSG00000235335	0.509	-1.98	2.96	-0.669	0.504		5
ENSG00000176728	379	-0.0287	0.19	-0.151	0.88	1	0
ENSG00000169432	120	-0.221	0.234	-0.946	0.344	1	0
ENSG00000123607	385	-0.0916	0.16	-0.572	0.567	1	0
ENSG00000235192	0.728	-1.79	2.36	-0.76	0.447		5
ENSG00000178662	68.3	-0.0336	0.238	-0.141	0.888	1	0
ENSG00000136531	24.1	-0.975	0.385	-2.53	0.0113	1	0
ENSG00000169507	4.43	-0.0306	0.986	-0.031	0.975	1	0
ENSG00000027697	1450	0.042	0.0998	0.421	0.674	1	0
ENSG00000235786	3.1	1.96	1.34	1.46	0.143		2
ENSG00000236283	123	-0.277	0.212	-1.31	0.191	1	0
ENSG00000115290	88.6	-0.357	0.226	-1.58	0.114	1	0
ENSG00000239268	20.9	-0.543	0.436	-1.25	0.213	1	0
ENSG00000115271	161	-0.0778	0.149	-0.523	0.601	1	0
ENSG00000289975	3.51	1.05	1.05	0.997	0.319		0
ENSG00000078098	94.2	0.0634	0.188	0.338	0.736	1	0
ENSG00000236841	1.69	-1.29	1.45	-0.888	0.374		1
ENSG00000144290	1.84	-0.31	1.23	-0.251	0.802		0
ENSG00000136535	16.2	0.147	0.492	0.298	0.766	1	0
ENSG00000229525	0.993	3.4	1.83	1.86	0.0629		3
ENSG00000285373	4.89	-0.113	0.891	-0.126	0.899	1	1
ENSG00000102119	728	0.0334	0.0991	0.337	0.736	1	0
ENSG00000179869	3.32	0.513	0.996	0.515	0.606		0
ENSG00000153246	39.3	-0.0242	0.378	-0.0641	0.949	1	0
ENSG00000054219	27.8	0.0811	0.335	0.242	0.809	1	0
ENSG00000241399	32.5	-0.211	0.288	-0.733	0.464	1	0
ENSG00000226266	7.6	0.549	0.596	0.922	0.356	1	0
ENSG00000026652	412	-0.194	0.164	-1.18	0.237	1	0
ENSG00000224152	67.6	-0.101	0.21	-0.48	0.631	1	0
ENSG00000123636	1660	-0.041	0.0836	-0.49	0.624	1	0
ENSG00000196151	224	0.017	0.154	0.11	0.912	1	0
ENSG00000115183	1930	0.0696	0.0715	0.973	0.33	1	0
ENSG00000168310	163	-0.169	0.154	-1.1	0.272	1	0
ENSG00000234456	74.2	-0.362	0.258	-1.4	0.161	1	0
ENSG00000234584	1.93	1.95	1.4	1.39	0.165		2
ENSG00000272335	74.6	-0.0926	0.235	-0.395	0.693	1	0
ENSG00000115165	2.03	0.738	1.4	0.528	0.597		1
ENSG00000136541	0.904	2.17	1.9	1.14	0.253		2
ENSG00000090989	631	0.123	0.0807	1.53	0.127	1	0
ENSG00000172752	42.2	-0.0382	0.307	-0.124	0.901	1	0
ENSG00000115159	1080	-0.0915	0.122	-0.75	0.453	1	0
ENSG00000162989	0.477	0	2.9	0	1		6
ENSG00000107105	128	-0.0873	0.224	-0.391	0.696	1	0
ENSG00000144278	141	-0.238	0.195	-1.22	0.222	1	0
ENSG00000177519	35.8	-0.0237	0.274	-0.0866	0.931	1	0
ENSG00000177917	505	-0.137	0.0954	-1.43	0.153	1	0
ENSG00000196504	3420	-0.133	0.0714	-1.86	0.063	1	0
ENSG00000286207	27.9	-0.659	0.405	-1.63	0.103	1	0
ENSG00000148296	615	-0.0896	0.0973	-0.921	0.357	1	0
ENSG00000157827	8680	0.125	0.145	0.865	0.387	1	0
ENSG00000247679	19.4	-0.349	0.437	-0.798	0.425	1	0
ENSG00000286234	0.66	-0.198	2.5	-0.079	0.937		4
ENSG00000115145	842	0.02	0.09	0.222	0.824	1	0
ENSG00000182389	29.4	-0.115	0.356	-0.322	0.748	1	0
ENSG00000288066	0.481	0.827	2.6	0.318	0.75		3
ENSG00000162980	3470	-0.152	0.0927	-1.64	0.102	1	0
ENSG00000080345	5340	-0.051	0.0669	-0.762	0.446	1	0
ENSG00000184898	51	0.108	0.25	0.432	0.666	1	0
ENSG00000236885	4.68	-0.418	0.728	-0.574	0.566	1	0
ENSG00000222031	1.73	-0.307	1.45	-0.211	0.833		0
ENSG00000115963	435	0.151	0.146	1.04	0.3	1	0
ENSG00000168288	2190	-0.0298	0.0791	-0.376	0.707	1	0
ENSG00000187123	258	0.0209	0.135	0.155	0.877	1	0
ENSG00000023892	178	0.227	0.243	0.938	0.348	1	0
ENSG00000168280	54	-0.0998	0.289	-0.345	0.73	1	0
ENSG00000253948	9.45	0.377	0.585	0.644	0.52	1	0
ENSG00000254094	0.66	0.85	2.05	0.416	0.678		3
ENSG00000135999	564	0.0965	0.101	0.959	0.338	1	0
ENSG00000137563	1040	0.00454	0.092	0.0494	0.961	1	0
ENSG00000179542	54.6	-0.41	0.294	-1.39	0.164	1	0
ENSG00000128284	3.48	-0.997	0.981	-1.02	0.31		0
ENSG00000169554	9.9	0.406	0.872	0.466	0.641	1	0
ENSG00000121964	201	-0.108	0.158	-0.681	0.496	1	0
ENSG00000075884	1.51	-0.606	1.47	-0.412	0.68		1
ENSG00000168702	164	-0.221	0.168	-1.32	0.188	1	0
ENSG00000261455	157	-0.0678	0.166	-0.408	0.683	1	0
ENSG00000237772	9.87	0.611	0.592	1.03	0.302	1	0
ENSG00000144228	934	0.015	0.122	0.123	0.902	1	0
ENSG00000228043	4.26	0.316	0.939	0.336	0.737	1	0
ENSG00000150540	67.7	0.155	0.255	0.609	0.543	1	0
ENSG00000121966	9.92	-0.358	0.677	-0.529	0.597	1	0
ENSG00000231890	12.2	-0.394	0.576	-0.684	0.494	1	0
ENSG00000115866	1210	0.127	0.0764	1.67	0.0952	1	0
ENSG00000115850	4.18	0.0221	0.906	0.0244	0.981	1	0
ENSG00000144224	2410	-0.0611	0.0726	-0.841	0.4	1	0
ENSG00000121988	158	-0.0677	0.17	-0.398	0.691	1	0
ENSG00000224043	140	-0.215	0.159	-1.36	0.175	1	0
ENSG00000287463	0.331	-0.0371	3.22	-0.0115	0.991		4
ENSG00000152128	53.9	-0.441	0.261	-1.69	0.091	1	0
ENSG00000006757	90.7	0.118	0.213	0.555	0.579	1	0
ENSG00000289534	10.1	-0.062	0.647	-0.0959	0.924	1	0
ENSG00000176771	8.51	0.279	0.636	0.439	0.661	1	0
ENSG00000150551	1.8	1.52	1.33	1.15	0.252		1
ENSG00000163046	1.92	0.723	1.51	0.48	0.631		0
ENSG00000144426	2720	-0.0747	0.0638	-1.17	0.241	1	0
ENSG00000287151	35.8	0.44	0.301	1.46	0.143	1	0
ENSG00000163040	3.65	-0.0527	0.972	-0.0543	0.957		0
ENSG00000106538	524	0.209	0.123	1.7	0.0888	1	0
ENSG00000204420	12.7	0.923	0.506	1.82	0.0682	1	0
ENSG00000273073	1.72	1.17	1.38	0.846	0.398		1
ENSG00000233087	1.61	-0.0408	1.58	-0.0259	0.979		1
ENSG00000115762	3870	0.0332	0.0807	0.411	0.681	1	0
ENSG00000284479	5.1	1	0.889	1.13	0.26	1	0
ENSG00000253404	0.84	-1.95	2.17	-0.898	0.369		5
ENSG00000233221	0.986	2.15	1.81	1.19	0.234		2
ENSG00000160949	482	-0.0774	0.11	-0.702	0.483	1	0
ENSG00000197461	261	-0.183	0.173	-1.05	0.292	1	0
ENSG00000196834	0.886	1.76	2.04	0.862	0.389		5
ENSG00000290596	10.5	0.718	0.548	1.31	0.19	1	0
ENSG00000166448	44.3	0.26	0.255	1.02	0.309	1	0
ENSG00000072135	441	0.0247	0.1	0.247	0.805	1	0
ENSG00000136718	727	-0.0553	0.0813	-0.68	0.496	1	0
ENSG00000152082	387	0.0603	0.111	0.541	0.589	1	0
ENSG00000136699	1720	0.0433	0.0629	0.689	0.491	1	0
ENSG00000130226	2.61	0.39	1.53	0.256	0.798		3
ENSG00000152076	6.41	0.388	0.691	0.562	0.574	1	0
ENSG00000228395	5.82	1.24	0.811	1.53	0.125	1	1
ENSG00000196604	0.662	-2.48	2.02	-1.23	0.219		3
ENSG00000291278	0.581	-1.95	2.32	-0.838	0.402		4
ENSG00000290591	13.9	-0.533	0.488	-1.09	0.275	1	0
ENSG00000224843	8.57	-0.0447	0.574	-0.0779	0.938	1	0
ENSG00000222014	43.5	0.0234	0.283	0.0827	0.934	1	0
ENSG00000166619	1250	0.0547	0.0895	0.611	0.541	1	0
ENSG00000237574	1.45	2.19	2.02	1.08	0.279		2
ENSG00000291116	8.36	0.21	0.644	0.326	0.744	1	0
ENSG00000290871	1800	-0.136	0.0998	-1.36	0.173	1	0
ENSG00000229536	2.73	-2.57	1.61	-1.6	0.11		3
ENSG00000168830	17.8	0.0749	0.497	0.151	0.88	1	0
ENSG00000284194	144	-0.0292	0.156	-0.187	0.852	1	0
ENSG00000136720	1380	0.137	0.126	1.08	0.278	1	0
ENSG00000289982	2.12	-0.54	1.43	-0.377	0.706		3
ENSG00000136715	2040	0.00284	0.138	0.0205	0.984	1	0
ENSG00000186231	4.38	-0.276	1	-0.275	0.784	1	0
ENSG00000286873	3.55	-0.207	0.914	-0.226	0.821		0
ENSG00000272667	20.2	-1.12	0.451	-2.48	0.0133	1	0
ENSG00000144231	952	0.0201	0.0787	0.256	0.798	1	0
ENSG00000237886	5.7	-0.333	0.679	-0.491	0.624	1	0
ENSG00000173349	110	0.0811	0.167	0.485	0.627	1	0
ENSG00000182759	169	0.0358	0.238	0.15	0.88	1	0
ENSG00000136709	2120	-0.111	0.0666	-1.67	0.0958	1	0
ENSG00000072163	62.8	0.145	0.31	0.468	0.64	1	0
ENSG00000272789	0.597	0.932	2.92	0.319	0.75		4
ENSG00000169994	10.2	-0.95	0.557	-1.71	0.0879	1	0
ENSG00000131069	656	-0.00361	0.0823	-0.0439	0.965	1	0
ENSG00000169967	1250	0.0264	0.0894	0.295	0.768	1	0
ENSG00000286145	1.1	-0.0143	1.82	-0.00785	0.994		2
ENSG00000145740	2080	-0.0647	0.1	-0.647	0.518	1	0
ENSG00000163161	911	0.0953	0.0841	1.13	0.257	1	0
ENSG00000136732	13.4	0.832	0.646	1.29	0.197	1	0
ENSG00000127084	296	-0.0897	0.124	-0.724	0.469	1	0
ENSG00000235491	19.9	0.381	0.426	0.893	0.372	1	0
ENSG00000134014	572	0.121	0.0948	1.28	0.202	1	0
ENSG00000056972	778	0.138	0.145	0.952	0.341	1	0
ENSG00000185291	7.13	0.523	0.771	0.678	0.498	1	0
ENSG00000211460	1480	0.00422	0.0958	0.044	0.965	1	0
ENSG00000155438	718	0.0352	0.101	0.347	0.729	1	0
ENSG00000236859	24	-0.041	0.359	-0.114	0.909	1	0
ENSG00000265451	1.22	-0.111	1.72	-0.0645	0.949		3
ENSG00000113742	6410	-0.0285	0.133	-0.214	0.83	1	0
ENSG00000074054	1310	-0.041	0.0846	-0.484	0.628	1	0
ENSG00000117868	3630	0.215	0.143	1.5	0.134	1	0
ENSG00000074047	2.86	0.408	1.31	0.312	0.755		1
ENSG00000168481	0.598	0.903	2.53	0.356	0.721		3
ENSG00000165102	785	-0.0215	0.121	-0.178	0.859	1	0
ENSG00000163083	6.22	1.76	0.845	2.08	0.0372	1	0
ENSG00000271918	11.9	0.0548	0.492	0.112	0.911	1	0
ENSG00000144118	1570	-0.0758	0.0987	-0.768	0.442	1	0
ENSG00000226479	242	0.0208	0.179	0.117	0.907	1	0
ENSG00000224789	0.749	0.851	2.02	0.422	0.673		3
ENSG00000144120	77.6	0.0605	0.211	0.287	0.774	1	0
ENSG00000163075	1.14	-1.52	1.76	-0.86	0.39		2
ENSG00000231013	1.41	-1.02	1.65	-0.621	0.535		1
ENSG00000088305	2690	0.00425	0.113	0.0375	0.97	1	0
ENSG00000171227	361	0.485	0.251	1.94	0.0529	1	0
ENSG00000229867	0.594	-2.54	2.45	-1.04	0.3		4
ENSG00000259094	1.24	-1.1	1.7	-0.645	0.519		2
ENSG00000019169	8.95	0.641	0.617	1.04	0.299	1	0
ENSG00000226856	1.26	-4.06	1.84	-2.21	0.0272		3
ENSG00000273199	4.81	-0.223	0.793	-0.282	0.778	1	0
ENSG00000236255	69.2	-0.196	0.257	-0.764	0.445	1	0
ENSG00000088205	2030	-0.0265	0.0878	-0.301	0.763	1	0
ENSG00000238207	1.32	1.35	1.4	0.959	0.337		1
ENSG00000276542	2.63	-0.706	1.1	-0.641	0.521		1
ENSG00000235026	123	0.223	0.197	1.13	0.258	1	0
ENSG00000175497	292	0.303	0.186	1.63	0.104	1	0
ENSG00000234199	7.43	-0.728	0.641	-1.14	0.256	1	0
ENSG00000288709	69.8	-0.117	2.65	-0.0441	0.965	1	1
ENSG00000270019	15.1	-0.0817	0.46	-0.178	0.859	1	0
ENSG00000115084	1960	-0.0869	0.0765	-1.14	0.256	1	0
ENSG00000144134	55.2	-0.125	0.26	-0.481	0.63	1	0
ENSG00000272638	17	-0.209	0.476	-0.44	0.66	1	0
ENSG00000187772	3220	-0.197	0.091	-2.16	0.0306	1	0
ENSG00000272563	0.56	-0.999	2.5	-0.4	0.689		5
ENSG00000234997	0.908	0.00153	1.66	0.000919	0.999		1
ENSG00000125618	0.573	0.925	2.49	0.371	0.711		5
ENSG00000189223	46.2	0.122	0.266	0.459	0.646	1	0
ENSG00000234174	0.611	-2	2.37	-0.846	0.398		3
ENSG00000112312	571	0.0248	0.102	0.244	0.808	1	0
ENSG00000125637	2350	-0.0224	0.0654	-0.342	0.732	1	0
ENSG00000136697	7.27	-1.29	0.664	-1.94	0.053	1	0
ENSG00000136688	0.416	-1.46	2.94	-0.497	0.619		3
ENSG00000124789	5780	-0.11	0.0601	-1.84	0.0661	1	0
ENSG00000125571	0.513	-1.57	2.9	-0.542	0.588		4
ENSG00000271874	8.33	-0.465	0.747	-0.622	0.534	1	0
ENSG00000144136	1970	0.328	0.11	2.99	0.0028	0.649	0
ENSG00000186106	505	-0.175	0.119	-1.47	0.142	1	0
ENSG00000125630	749	-0.0876	0.107	-0.815	0.415	1	0
ENSG00000169629	316	-0.294	0.171	-1.72	0.0854	1	0
ENSG00000144161	127	-0.228	0.182	-1.25	0.211	1	0
ENSG00000182325	140	-0.146	0.182	-0.803	0.422	1	0
ENSG00000144152	29.6	0.562	0.378	1.49	0.137	1	0
ENSG00000153214	853	-0.111	0.125	-0.881	0.378	1	0
ENSG00000153107	2330	-0.0819	0.0708	-1.16	0.248	1	0
ENSG00000147789	372	0.0784	0.103	0.759	0.448	1	0
ENSG00000270190	10.4	-0.739	0.559	-1.32	0.187	1	0
ENSG00000271590	9.55	-0.246	0.512	-0.48	0.631	1	0
ENSG00000153094	566	0.0497	0.0955	0.521	0.603	1	0
ENSG00000204581	2.12	0.952	1.28	0.741	0.459		2
ENSG00000172965	851	-0.00192	0.128	-0.0149	0.988	1	0
ENSG00000231536	0.578	-0.917	2.18	-0.42	0.674		3
ENSG00000183054	600	-0.122	0.572	-0.213	0.832	1	0
ENSG00000290733	2.63	-1.9	1.28	-1.48	0.139		2
ENSG00000144061	10.2	0.239	0.546	0.438	0.661	1	0
ENSG00000144063	17	0.206	0.439	0.469	0.639	1	0
ENSG00000289488	8.32	-0.695	0.755	-0.92	0.358	1	0
ENSG00000290731	8.02	0.278	0.691	0.403	0.687	1	0
ENSG00000256977	3.18	1.49	2.99	0.499	0.618		3
ENSG00000015568	642	0.457	0.543	0.843	0.399	1	0
ENSG00000198142	274	0.153	0.14	1.1	0.272	1	0
ENSG00000144802	107	-0.0758	0.194	-0.39	0.696	1	0
ENSG00000186522	471	0.128	0.156	0.818	0.413	1	0
ENSG00000172985	5.34	0.00261	0.821	0.00319	0.997	1	0
ENSG00000135960	0.831	-0.0551	2.42	-0.0228	0.982		4
ENSG00000268649	1.29	3.35	1.85	1.81	0.0698		4
ENSG00000153201	8400	-0.0149	0.0574	-0.259	0.795	1	0
ENSG00000214184	0.816	-0.0371	2.35	-0.0158	0.987		4
ENSG00000198075	5.63	-0.569	0.94	-0.605	0.545	1	0
ENSG00000105879	452	0.00974	0.118	0.0829	0.934	1	0
ENSG00000186314	92.4	0.188	0.256	0.735	0.462	1	0
ENSG00000196862	15.5	-0.503	0.467	-1.08	0.281	1	0
ENSG00000144057	1.7	1.91	1.68	1.14	0.256		2
ENSG00000153165	13.5	-0.375	0.463	-0.81	0.418	1	0
ENSG00000159958	24.9	0.397	0.352	1.13	0.259	1	0
ENSG00000235522	1.42	-1.1	1.74	-0.63	0.529		2
ENSG00000071051	636	0.033	0.0812	0.406	0.685	1	0
ENSG00000238273	2.79	0.232	1.16	0.199	0.842		0
ENSG00000115641	1160	0.136	0.0759	1.8	0.0721	1	0
ENSG00000235319	1.74	-0.831	1.71	-0.487	0.626		2
ENSG00000135966	1070	0.154	0.0892	1.73	0.084	1	0
ENSG00000272861	2.08	-1.03	1.26	-0.812	0.417		1
ENSG00000226508	8.41	0.614	0.628	0.979	0.328	1	0
ENSG00000231851	0.836	0.622	1.96	0.317	0.751		2
ENSG00000228528	0.81	-2.2	2.31	-0.95	0.342		3
ENSG00000115339	539	0.0528	0.0917	0.576	0.565	1	0
ENSG00000272742	0.666	-1.88	2.49	-0.752	0.452		4
ENSG00000180251	3.17	-0.486	1.15	-0.421	0.674		1
ENSG00000115604	0.875	0.713	2.15	0.332	0.74		3
ENSG00000115598	1.81	-0.000338	1.24	-0.000273	1		1
ENSG00000155313	4620	0.0745	0.121	0.614	0.539	1	0
ENSG00000115590	8.9	0.384	0.615	0.625	0.532	1	0
ENSG00000197363	24.6	0.0908	0.373	0.244	0.807	1	0
ENSG00000100364	935	-0.0641	0.0871	-0.736	0.462	1	0
ENSG00000071054	4940	-0.102	0.103	-0.987	0.324	1	0
ENSG00000291033	850	-0.317	0.145	-2.18	0.029	1	0
ENSG00000272902	4.9	0.46	0.757	0.608	0.543	1	0
ENSG00000204634	286	0.218	0.109	2	0.0451	1	0
ENSG00000291220	105	-0.247	0.253	-0.975	0.329	1	0
ENSG00000071082	7810	0.116	0.0862	1.35	0.177	1	0
ENSG00000223947	1.13	0.455	1.72	0.265	0.791		3
ENSG00000230140	0.431	-1.98	3.02	-0.656	0.512		5
ENSG00000232034	0.854	-0.986	2.08	-0.474	0.635		3
ENSG00000170485	38.7	0.033	0.404	0.0818	0.935	1	0
ENSG00000104760	1.95	0.836	1.57	0.533	0.594		3
ENSG00000170542	12100	0.278	0.217	1.28	0.201	1	0
ENSG00000285650	11.7	0.0444	0.544	0.0817	0.935	1	0
ENSG00000115539	301	-0.115	0.144	-0.798	0.425	1	0
ENSG00000204099	0.328	0.925	3.19	0.289	0.772		5
ENSG00000144218	59.9	-0.165	0.261	-0.631	0.528	1	0
ENSG00000135945	899	-0.11	0.0783	-1.41	0.159	1	0
ENSG00000158417	6280	-0.0387	0.082	-0.472	0.637	1	0
ENSG00000115514	732	-0.0839	0.135	-0.624	0.533	1	0
ENSG00000144214	11.8	-0.0582	0.537	-0.108	0.914	1	0
ENSG00000175787	34.1	-0.0602	0.302	-0.199	0.842	1	0
ENSG00000185414	709	-0.0047	0.107	-0.0439	0.965	1	0
ENSG00000273045	48	0.407	0.288	1.41	0.158	1	0
ENSG00000135951	114	-0.00469	0.186	-0.0252	0.98	1	0
ENSG00000196872	33.1	0.424	0.298	1.42	0.155	1	0
ENSG00000071073	7480	0.0373	0.139	0.268	0.789	1	0
ENSG00000040933	1810	-0.0638	0.0797	-0.801	0.423	1	0
ENSG00000115085	2.59	1.36	1.08	1.26	0.207		1
ENSG00000144362	73.9	-0.18	0.287	-0.628	0.53	1	0
ENSG00000228486	49.4	-0.478	0.278	-1.72	0.0854	1	0
ENSG00000113312	1270	-0.126	0.0826	-1.53	0.126	1	0
ENSG00000115073	556	0.111	0.0905	1.22	0.221	1	0
ENSG00000135940	1090	0.148	0.0918	1.61	0.107	1	0
ENSG00000286363	21.8	-0.287	0.398	-0.72	0.471	1	0
ENSG00000286036	0.498	-0.0371	3.02	-0.0123	0.99		4
ENSG00000196912	313	-0.217	0.155	-1.41	0.16	1	0
ENSG00000230606	96.9	-0.0222	0.276	-0.0805	0.936	1	0
ENSG00000277701	108	-0.443	0.267	-1.66	0.0965	1	0
ENSG00000135976	421	-0.187	0.147	-1.27	0.202	1	0
ENSG00000284981	55.8	-0.0484	0.238	-0.203	0.839	1	0
ENSG00000290710	55.2	-0.0053	0.268	-0.0198	0.984	1	0
ENSG00000168758	3690	-0.0119	0.161	-0.0736	0.941	1	0
ENSG00000290374	32.9	0.237	0.341	0.693	0.488	1	0
ENSG00000213337	207	0.0144	0.16	0.0897	0.929	1	0
ENSG00000163126	79.4	0.148	0.248	0.596	0.551	1	0
ENSG00000168763	721	-0.00926	0.0823	-0.112	0.91	1	0
ENSG00000114491	1230	-0.058	0.082	-0.707	0.479	1	0
ENSG00000289135	28.3	0.0707	0.348	0.203	0.839	1	0
ENSG00000158158	1860	0.282	0.194	1.45	0.146	1	0
ENSG00000249715	35.6	-0.291	0.319	-0.913	0.361	1	0
ENSG00000114982	1490	0.0572	0.114	0.501	0.616	1	0
ENSG00000163121	5.11	-1.56	0.88	-1.77	0.077	1	0
ENSG00000121152	489	0.0781	0.0961	0.812	0.417	1	0
ENSG00000198885	61.9	-0.446	0.221	-2.02	0.0436	1	0
ENSG00000106028	1300	-0.0197	0.0767	-0.257	0.797	1	0
ENSG00000144021	1300	0.0568	0.0741	0.766	0.444	1	0
ENSG00000135956	1360	0.0688	0.101	0.678	0.498	1	0
ENSG00000204685	54.6	-0.069	0.271	-0.254	0.799	1	0
ENSG00000084090	4820	-0.0848	0.0689	-1.23	0.218	1	0
ENSG00000188886	3.28	1.06	1.05	1.01	0.312		1
ENSG00000228727	12.1	0.596	0.565	1.06	0.291	1	0
ENSG00000186281	3.65	2.91	1.05	2.76	0.00579		0
ENSG00000291176	57	-0.181	0.254	-0.712	0.476	1	0
ENSG00000232931	55.7	-0.0244	0.281	-0.0869	0.931	1	0
ENSG00000115042	193	0.173	0.135	1.28	0.2	1	0
ENSG00000233757	200	-0.269	0.202	-1.33	0.183	1	0
ENSG00000289370	2.17	-0.249	1.08	-0.231	0.818		0
ENSG00000144029	611	-0.0788	0.11	-0.716	0.474	1	0
ENSG00000147394	240	0.0663	0.227	0.292	0.77	1	0
ENSG00000291142	19.5	-0.0477	0.392	-0.122	0.903	1	0
ENSG00000169071	185	-0.0508	0.141	-0.361	0.718	1	0
ENSG00000291150	17.1	0.251	0.751	0.334	0.738	1	0
ENSG00000145936	0.577	-0.916	2.28	-0.402	0.688		3
ENSG00000165138	141	0.0846	0.177	0.479	0.632	1	0
ENSG00000215529	1.01	0.709	1.51	0.468	0.64		0
ENSG00000270557	2.09	0.124	1.12	0.111	0.912		0
ENSG00000068308	927	0.00315	0.0874	0.036	0.971	1	0
ENSG00000111875	581	-0.146	0.123	-1.18	0.238	1	0
ENSG00000173889	1450	-0.113	0.0818	-1.38	0.168	1	0
ENSG00000178567	576	-0.177	0.109	-1.62	0.105	1	0
ENSG00000290846	31.1	0.0341	0.363	0.094	0.925	1	0
ENSG00000156709	633	-0.125	0.1	-1.25	0.212	1	0
